"","data","estacao","umidade","pressao","temperatura","vento","solar","MP10","area"
"625","2014-1","SC",66.5624952741021,1012.27409090909,28.8963327032136,0.931969696969697,61.1953409090909,34.6578449905482,19.080896728354
"626","2014-10","SC",65.3690492359932,1016.36078098472,24.4402037351443,0.904974533106961,80.9889813242784,38.6544006849315,19.0965266778826
"627","2014-11","SC",69.8650164473684,1012.76355263158,25.6163651315789,0.946710526315789,76.8794243421053,28.8545695364238,19.0982633389413
"628","2014-12","SC",64.8640986394558,1011.59173469388,28.0486904761905,0.926575809199319,74.2663543441227,29.3501194539249,19.1
"629","2014-2","SC",62.0505346534653,1011.91718811881,28.889900990099,0.88429702970297,70.8209306930693,38.9118415417559,19.0826333894127
"630","2014-3","SC",74.3195442359249,1013.45895442359,26.8467292225201,0.797908847184987,84.5708042895442,30.9208898305085,19.0843700504715
"631","2014-4","SC",74.6183986928105,1015.24624087591,25.1288725490196,0.794689781021898,74.5264781021898,26.2575187969925,19.0861067115302
"632","2014-5","SC",71.7769630872483,1016.37788135593,23.4881208053691,0.679728813559322,76.4582542372881,39.1739579684764,19.0878433725889
"633","2014-6","SC",73.4828351309707,1018.02588871716,23.2694144838213,0.652333848531685,78.932962962963,37.7032972136223,19.0895800336476
"634","2014-7","SC",72.1646288209607,1021.06410480349,22.2491703056769,0.712316715542522,85.4541081871345,32.2648017621145,19.0913166947064
"635","2014-8","SC",68.2715745393635,1019.74886097152,22.4518760469012,0.735058626465662,84.6991457286432,41.4756302521008,19.0930533557651
"636","2014-9","SC",66.9723195876289,1016.50493127148,24.0409621993127,0.872525773195876,88.2190549828179,39.6586206896552,19.0947900168238
"637","2015-1","SC",62.197619047619,1012.29153439153,29.6330158730159,0.916524064171123,67.8756890459364,37.3853368794326,19.1017366610587
"638","2015-10","SC",67.6538914728682,1015.09320930233,25.7413643410853,0.908027950310559,86.3068944099379,32.7888198757764,19.1173666105873
"639","2015-11","SC",75.2458672699849,1011.25297134238,26.5876018099548,0.89184012066365,84.9764705882353,22.6575342465753,19.119103271646
"640","2015-12","SC",68.7196254071661,1012.07838499184,28.2214657980456,0.882838499184339,77.1890375203915,25.0428150572831,19.1208399327047
"641","2015-2","SC",68.8223443223443,1011.37864468864,28.3917948717949,0.850787545787546,82.3045604395604,31.3260073260073,19.1034733221175
"642","2015-3","SC",73.4794840667678,1012.7000152439,27.2249620637329,0.778847926267281,86.2961585365854,31.7149542682927,19.1052099831762
"643","2015-4","SC",70.7198582677165,1014.74941640379,25.6553543307087,0.828533123028391,80.6007097791798,24.5060759493671,19.1069466442349
"644","2015-5","SC",69.7334087694484,1017.44985855728,24.1477086280057,0.695247524752475,104.96630834512,33.2502449567723,19.1086833052936
"645","2015-6","SC",69.6065399239544,1019.34380228137,23.7580608365019,0.59717017208413,95.8295610687023,37.4675393700787,19.1104199663524
"646","2015-7","SC",68.0048873239437,1018.49178873239,23.9410985915493,0.669211267605634,101.035478873239,38.4475920679887,19.1121566274111
"647","2015-8","SC",61.6240625,1018.88462608696,24.3856770833333,0.752206654991243,107.578888888889,34.3285984848485,19.1138932884698
"648","2015-9","SC",72.4755555555556,1014.77498207885,24.1786738351254,0.746792792792793,68.4172759856631,34.2898357664234,19.1156299495285
"649","2016-1","SC",74.6010687022901,1011.13340458015,27.1030687022901,0.863541984732824,83.4890992366412,23.3354134165367,19.1225765937634
"650","2016-10","SC",72.1972274143302,1014.91356697819,24.4838785046729,0.998738317757009,79.2745794392523,20.5112540192926,19.138206543292
"651","2016-11","SC",73.1463861386139,1012.90975247525,24.9353300330033,0.908267326732673,66.383201320132,17.4278350515464,19.1399432043507
"652","2016-12","SC",72.9182686084142,1011.68093851133,27.0572330097087,0.900598705501618,72.1933009708738,21.8269550748752,19.1416798654094
"653","2016-2","SC",70.8654301075269,1012.18084532374,28.5691218637993,0.82408273381295,72.9513669064748,29.8266727272727,19.1243132548222
"654","2016-3","SC",72.1211197511664,1013.92395023328,28.1346811819596,0.820217729393468,88.0132814930016,32.2680093312597,19.1260499158809
"655","2016-4","SC",65.5376619273302,1013.95601895735,28.1298578199052,0.831026856240126,95.7380726698262,34.8666666666667,19.1277865769396
"656","2016-5","SC",73.5579867256637,1017.18935840708,23.9806637168142,0.788362831858407,91.0383849557522,23.2660753880266,19.1295232379983
"657","2016-6","SC",71.7790492359932,1020.72164685908,21.3729032258064,0.767675213675214,75.9567064846416,24.5185791366906,19.1312598990571
"658","2016-7","SC",65.6806013986014,1019.1087815126,22.8466153846154,0.766218487394958,88.8596358543417,40.3071727748691,19.1329965601158
"659","2016-8","SC",63.3928924418605,1017.77615720524,23.2096511627907,0.829474452554745,97.848864628821,28.7982887700535,19.1347332211745
"660","2016-9","SC",69.4237480314961,1017.3922519685,23.8532283464567,0.923604465709729,85.8003333333333,28.8727569331158,19.1364698822332
"661","2017-1","SC",71.5972147651007,1011.39208053691,29.0847147651007,0.907949579831933,83.3713590604027,19.5563025210084,19.1434165264681
"662","2017-10","SC",79.7097161572052,1013.22810043668,25.7664192139738,0.934868995633188,70.2634497816594,35.4625550660793,19.1590464759967
"663","2017-11","SC",74.192433460076,1011.68678707224,25.8407034220532,0.915722433460076,76.9294676806084,25.5315487571702,19.1607831370554
"664","2017-12","SC",68.2391717791411,1010.85760368664,26.8015337423313,0.944331797235023,87.7071121351767,22.6349693251534,19.1625197981141
"665","2017-2","SC",66.3253789279113,1012.03731977819,28.7378927911275,0.910961182994455,78.009685767098,21.598440545809,19.1451531875269
"666","2017-3","SC",74.1299536321484,1013.50324574961,26.9457650695518,0.888794435857805,85.9193044822257,20.8136645962733,19.1468898485856
"667","2017-4","SC",78.5863293051359,1015.56459214502,25.0189728096677,0.764939577039275,79.5078700906344,20.8403100775194,19.1486265096443
"668","2017-5","SC",77.0932424677188,1016.55103299857,23.7630129124821,0.748479196556671,100.174088952654,30.4292101341282,19.150363170703
"669","2017-6","SC",76.6906398809524,1019.13148809524,22.8224404761905,0.696860119047619,90.5029464285714,36.0970149253731,19.1520998317618
"670","2017-7","SC",77.6110921501706,1024.08472696246,21.8186689419795,0.739266211604096,104.158344709898,31.1740614334471,19.1538364928205
"671","2017-8","SC",79.0491168831169,1018.45233766234,21.9360519480519,0.766415584415584,80.8670649350649,35.8114754098361,19.1555731538792
"672","2017-9","SC",77.0428014184397,1018.82817375887,23.9445035460993,0.801578014184397,69.6106205673759,42.6376554174067,19.1573098149379
"673","2018-1","SC",72.1443893129771,1011.73479690522,27.4636450381679,0.826875,83.2828626692456,25.5610687022901,19.1642564591728
"674","2018-10","SC",70.8966101694915,1011.39355932203,28.3350847457627,0.73,46.0620338983051,44.3559322033898,19.1798864087014
"675","2018-3","SC",66.3570443349754,1013.15103448276,28.2650246305419,0.893794871794872,75.3775369458128,26.2857142857143,19.1677297812903
"676","2018-4","SC",69.1513260530421,1016.2747425897,26.3501560062403,0.877745762711864,101.793556942278,25.1189358372457,19.169466442349
"677","2018-5","SC",68.4166376811594,1018.04029154519,24.1887971014493,0.774806547619048,105.945072886297,28.3948598130841,19.1712031034077
"678","2018-6","SC",71.1697238372093,1018.58638081395,23.4977761627907,0.621220930232558,77.6795203488372,35.5379008746356,19.1729397644665
"679","2018-7","SC",68.4880847953216,1018.45283625731,23.7530116959064,0.754298245614035,95.6554239766082,43.1521418020679,19.1746764255252
"680","2018-8","SC",71.236709039548,1019.39710451977,22.3718502824859,0.769929378531073,79.7075141242938,26.59375,19.1764130865839
"681","2018-9","SC",65.3022516556291,1016.87046357616,22.896821192053,0.97476821192053,78.3255629139073,23.4296296296296,19.1781497476426
